"","ensembl_gene_id","p_val","avg_logFC","pct.1(treatment)","pct.2(control)","p_val_adj","mgi_symbol","description"
"1518","ENSMUSG00000057948",0.00034970444320799,Inf,0.886,1,0.69940888641598,"Unc13d","unc-13 homolog D [Source:MGI Symbol;Acc:MGI:1917700]"
"1519","ENSMUSG00000057969",3.72856396577839e-08,171.719936291712,0.136,1,7.45712793155679e-05,"Sema3b","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B [Source:MGI Symbol;Acc:MGI:107561]"
"1520","ENSMUSG00000058006",0.000264930588257496,520.574436506342,0.295,1,0.529861176514993,"Mdn1","midasin AAA ATPase 1 [Source:MGI Symbol;Acc:MGI:1926159]"
"1521","ENSMUSG00000058013",0.496492096820804,-80.3347764274525,0.295,0.7,1,"Septin11","septin 11 [Source:MGI Symbol;Acc:MGI:1277214]"
"1522","ENSMUSG00000058093",3.16455544223843e-05,-4.65741133242491,0.023,0.2,0.0632911088447686,"Zfp729b","zinc finger protein 729b [Source:MGI Symbol;Acc:MGI:2145180]"
"1523","ENSMUSG00000058135",0.000369392148316036,Inf,0.25,1,0.738784296632073,"Gstm1","glutathione S-transferase, mu 1 [Source:MGI Symbol;Acc:MGI:95860]"
"1524","ENSMUSG00000058230",0.012787732895329,-104.69706639657,0.273,0.3,1,"Arhgap35","Rho GTPase activating protein 35 [Source:MGI Symbol;Acc:MGI:1929494]"
"1525","ENSMUSG00000058248",5.44747835355958e-13,-2.31006100964589,0,1,1.08949567071192e-09,"Kcnh1","potassium voltage-gated channel, subfamily H (eag-related), member 1 [Source:MGI Symbol;Acc:MGI:1341721]"
"1526","ENSMUSG00000058297",0.0548232097091562,32.2662876740409,0.318,0.8,1,"Spock2","sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2 [Source:MGI Symbol;Acc:MGI:1891351]"
"1527","ENSMUSG00000058360",0.000151165574981993,243.160434589919,0.25,1,0.302331149963986,"Gm10040","predicted gene 10040 [Source:MGI Symbol;Acc:MGI:3708676]"
"1528","ENSMUSG00000058624",5.99357305230292e-10,76.6437308977881,0.114,0,1.19871461046058e-06,"Gda","guanine deaminase [Source:MGI Symbol;Acc:MGI:95678]"
"1529","ENSMUSG00000058715",0.489579302291968,Inf,0.114,0.6,1,"Fcer1g","Fc receptor, IgE, high affinity I, gamma polypeptide [Source:MGI Symbol;Acc:MGI:95496]"
"1530","ENSMUSG00000058806",3.36636574682147e-11,269.479692361057,0.023,1,6.73273149364294e-08,"Col13a1","collagen, type XIII, alpha 1 [Source:MGI Symbol;Acc:MGI:1277201]"
"1531","ENSMUSG00000058818",0.0258567018553999,Inf,0.545,1,1,"Pirb","paired Ig-like receptor B [Source:MGI Symbol;Acc:MGI:894311]"
"1532","ENSMUSG00000058975",0.119024372216815,269.418008805825,0.068,0.4,1,"Kcnc1","potassium voltage gated channel, Shaw-related subfamily, member 1 [Source:MGI Symbol;Acc:MGI:96667]"
"1533","ENSMUSG00000059142",3.32670256424462e-05,594.180631077628,0.159,1,0.0665340512848925,"Zfp945","zinc finger protein 945 [Source:MGI Symbol;Acc:MGI:2445132]"
"1534","ENSMUSG00000059146",9.76212258558842e-07,380.957359133018,0.136,1,0.00195242451711768,"Ntrk3","neurotrophic tyrosine kinase, receptor, type 3 [Source:MGI Symbol;Acc:MGI:97385]"
"1535","ENSMUSG00000059263",0.415780417267556,364.835350825107,0.136,0.5,1,"Usp47","ubiquitin specific peptidase 47 [Source:MGI Symbol;Acc:MGI:1922246]"
"1536","ENSMUSG00000059325",0.609822882342265,45.4482058897075,0.136,0.6,1,"Hopx","HOP homeobox [Source:MGI Symbol;Acc:MGI:1916782]"
"1537","ENSMUSG00000059475",3.36875114948913e-06,230.070889080936,0.068,0.9,0.00673750229897827,"Zfp426","zinc finger protein 426 [Source:MGI Symbol;Acc:MGI:1920248]"
"1538","ENSMUSG00000059482",0.224856706192728,309.203666699073,0.205,0.7,1,"2610301B20Rik","RIKEN cDNA 2610301B20 gene [Source:MGI Symbol;Acc:MGI:1914407]"
"1539","ENSMUSG00000059498",4.75652329723974e-10,124.817852538231,0.045,1,9.51304659447947e-07,"Fcgr3","Fc receptor, IgG, low affinity III [Source:MGI Symbol;Acc:MGI:95500]"
"1540","ENSMUSG00000059534",0.26700003262118,Inf,0.705,1,1,"Uqcr10","ubiquinol-cytochrome c reductase, complex III subunit X [Source:MGI Symbol;Acc:MGI:1913402]"
"1541","ENSMUSG00000059669",1.44138049166685e-07,151.413379608953,0.114,1,0.000288276098333369,"Taf1b","TATA-box binding protein associated factor, RNA polymerase I, B [Source:MGI Symbol;Acc:MGI:109577]"
"1542","ENSMUSG00000059708",0.00208442306626773,388.751350184928,0.091,0.8,1,"Akap17b","A kinase (PRKA) anchor protein 17B [Source:MGI Symbol;Acc:MGI:2443758]"
"1543","ENSMUSG00000059714",0.100731066258504,165.795033823337,0.136,0.7,1,"Flot1","flotillin 1 [Source:MGI Symbol;Acc:MGI:1100500]"
"1544","ENSMUSG00000059734",0.00785457026815467,Inf,0.295,1,1,"Ndufs8","NADH:ubiquinone oxidoreductase core subunit S8 [Source:MGI Symbol;Acc:MGI:2385079]"
"1545","ENSMUSG00000059883",1.03099136469239e-09,58.7830630019431,0.045,1,2.06198272938479e-06,"Irak4","interleukin-1 receptor-associated kinase 4 [Source:MGI Symbol;Acc:MGI:2182474]"
"1546","ENSMUSG00000059921",1.18812070397312e-07,26.0227706245189,0.182,1,0.000237624140794624,"Unc5c","unc-5 netrin receptor C [Source:MGI Symbol;Acc:MGI:1095412]"
"1547","ENSMUSG00000059970",0.000245177515016989,545.044353517924,0.205,1,0.490355030033979,"Hspa2","heat shock protein 2 [Source:MGI Symbol;Acc:MGI:96243]"
"1548","ENSMUSG00000059974",0.207902092950759,Inf,0.591,0.6,1,"Ntm","neurotrimin [Source:MGI Symbol;Acc:MGI:2446259]"
"1549","ENSMUSG00000060098",0.0860303937083118,437.617375088533,0.159,0.4,1,"Prmt7","protein arginine N-methyltransferase 7 [Source:MGI Symbol;Acc:MGI:2384879]"
"1550","ENSMUSG00000060152",3.36636574682147e-11,78.2386321438397,0.023,1,6.73273149364294e-08,"Pop5","processing of precursor 5, ribonuclease P/MRP family (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2151221]"
"1551","ENSMUSG00000060424",0.0248188907448562,-93.076562601373,0.364,0.3,1,"Pantr1","POU domain, class 3, transcription factor 3 adjacent noncoding transcript 1 [Source:MGI Symbol;Acc:MGI:1913547]"
"1552","ENSMUSG00000060450",9.89764954371893e-06,27.2562595970915,0.182,1,0.0197952990874379,"Rnf14","ring finger protein 14 [Source:MGI Symbol;Acc:MGI:1929668]"
"1553","ENSMUSG00000060475",0.0868932013821119,128.540841698678,0.182,0.4,1,"Wtap","Wilms tumour 1-associating protein [Source:MGI Symbol;Acc:MGI:1926395]"
"1554","ENSMUSG00000060510",3.90372266099584e-06,131.066664761681,0.273,0.1,0.00780744532199167,"Zfp266","zinc finger protein 266 [Source:MGI Symbol;Acc:MGI:1924769]"
"1555","ENSMUSG00000060519",8.27198052375461e-08,317.592899657199,0.091,1,0.000165439610475092,"Tor3a","torsin family 3, member A [Source:MGI Symbol;Acc:MGI:1353652]"
"1556","ENSMUSG00000060538",4.90774789800543e-07,550.143402067894,0.182,1,0.000981549579601085,"Tmem219","transmembrane protein 219 [Source:MGI Symbol;Acc:MGI:1915992]"
"1557","ENSMUSG00000060600",3.36636574682147e-11,127.140095557843,0.023,1,6.73273149364294e-08,"Eno3","enolase 3, beta muscle [Source:MGI Symbol;Acc:MGI:95395]"
"1558","ENSMUSG00000060675",1.0365340907686e-05,248.399755807143,0.068,0.9,0.0207306818153721,"Plaat3","phospholipase A and acyltransferase 3 [Source:MGI Symbol;Acc:MGI:2179715]"
"1559","ENSMUSG00000060703",0.000724515362066909,244.703826735433,0.205,1,1,"Cd302","CD302 antigen [Source:MGI Symbol;Acc:MGI:1913455]"
"1560","ENSMUSG00000060791",1.45015773682317e-10,131.783273403741,0.045,1,2.90031547364633e-07,"Gmfg","glia maturation factor, gamma [Source:MGI Symbol;Acc:MGI:1927135]"
"1561","ENSMUSG00000060882",4.40785452311682e-05,-280.391989405912,0.045,0.2,0.0881570904623364,"Kcnd2","potassium voltage-gated channel, Shal-related family, member 2 [Source:MGI Symbol;Acc:MGI:102663]"
"1562","ENSMUSG00000060985",9.30127759019429e-05,148.098235389401,0.023,0.8,0.186025551803886,"Tdrd5","tudor domain containing 5 [Source:MGI Symbol;Acc:MGI:2684949]"
"1563","ENSMUSG00000061232",0.139995313374353,51.3696032470827,0.136,0.7,1,"H2-K1","histocompatibility 2, K1, K region [Source:MGI Symbol;Acc:MGI:95904]"
"1564","ENSMUSG00000061244",0.0690350179552375,162.764483336441,0.182,0.4,1,"Exoc5","exocyst complex component 5 [Source:MGI Symbol;Acc:MGI:2145645]"
"1565","ENSMUSG00000061331",0.112280126585128,Inf,1,1,1,"Gm17132","predicted gene 17132 [Source:MGI Symbol;Acc:MGI:4937959]"
"1566","ENSMUSG00000061353",0.0148413263567056,Inf,0.364,0.9,1,"Cxcl12","chemokine (C-X-C motif) ligand 12 [Source:MGI Symbol;Acc:MGI:103556]"
"1567","ENSMUSG00000061474",0.107520835270407,203.51972661453,0.25,0.8,1,"Mrps36","mitochondrial ribosomal protein S36 [Source:MGI Symbol;Acc:MGI:1913378]"
"1568","ENSMUSG00000061517",7.4343442947128e-07,-78.5485844488265,0.114,0.1,0.00148686885894256,"Sox21","SRY (sex determining region Y)-box 21 [Source:MGI Symbol;Acc:MGI:2654070]"
"1569","ENSMUSG00000061665",0.499143804653273,104.22062545473,0.136,0.6,1,"Cd2ap","CD2-associated protein [Source:MGI Symbol;Acc:MGI:1330281]"
"1570","ENSMUSG00000061702",0.000105345411652521,111.674229191527,0.114,0.2,0.210690823305042,"Tmem91","transmembrane protein 91 [Source:MGI Symbol;Acc:MGI:2443589]"
"1571","ENSMUSG00000061751",0.154873673460654,369.117970025758,0.205,0.7,1,"Kalrn","kalirin, RhoGEF kinase [Source:MGI Symbol;Acc:MGI:2685385]"
"1572","ENSMUSG00000061755",0.22716144893044,-177.110272958126,0.182,0.7,1,"Bod1l","biorientation of chromosomes in cell division 1-like [Source:MGI Symbol;Acc:MGI:2444804]"
"1573","ENSMUSG00000061758",1.83561280140175e-08,141.346240518973,0.068,1,3.6712256028035e-05,"Akr1b10","aldo-keto reductase family 1, member B10 (aldose reductase) [Source:MGI Symbol;Acc:MGI:1915111]"
"1574","ENSMUSG00000061802",2.32518433246105e-07,329.098113043696,0.068,0.9,0.00046503686649221,"Armc4","armadillo repeat containing 4 [Source:MGI Symbol;Acc:MGI:1922184]"
"1575","ENSMUSG00000061808",0.00102986815652898,261.357159490473,0.25,1,1,"Ttr","transthyretin [Source:MGI Symbol;Acc:MGI:98865]"
"1576","ENSMUSG00000061878",0.00200062387079993,Inf,0.273,1,1,"Sphk1","sphingosine kinase 1 [Source:MGI Symbol;Acc:MGI:1316649]"
"1577","ENSMUSG00000061894",0.000131381892494191,4.824570612784,0.205,1,0.262763784988382,"Zscan20","zinc finger and SCAN domains 20 [Source:MGI Symbol;Acc:MGI:2679268]"
"1578","ENSMUSG00000061911",0.000275413967251414,-163.734946641115,0.068,0.8,0.550827934502828,"Myt1l","myelin transcription factor 1-like [Source:MGI Symbol;Acc:MGI:1100511]"
"1579","ENSMUSG00000062040",3.88841364455217e-06,224.991927399186,0.068,0.9,0.00777682728910433,"Zfp27","zinc finger protein 27 [Source:MGI Symbol;Acc:MGI:99174]"
"1580","ENSMUSG00000062151",3.14680544328448e-09,312.785361850413,0.068,1,6.29361088656896e-06,"Unc13c","unc-13 homolog C [Source:MGI Symbol;Acc:MGI:2149021]"
"1581","ENSMUSG00000062169",0.970411671290668,Inf,0.295,0.6,1,"Cnih4","cornichon family AMPA receptor auxiliary protein 4 [Source:MGI Symbol;Acc:MGI:1925828]"
"1582","ENSMUSG00000062248",0.00278927966271037,Inf,0.273,1,1,"Cks2","CDC28 protein kinase regulatory subunit 2 [Source:MGI Symbol;Acc:MGI:1913447]"
"1583","ENSMUSG00000062257",0.000105647020979558,Inf,0.318,1,0.211294041959115,"Opcml","opioid binding protein/cell adhesion molecule-like [Source:MGI Symbol;Acc:MGI:97397]"
"1584","ENSMUSG00000062352",0.000291082428582125,-4.89050999722915,0.182,0.2,0.58216485716425,"Itgb1bp1","integrin beta 1 binding protein 1 [Source:MGI Symbol;Acc:MGI:1306802]"
"1585","ENSMUSG00000062376",0.516821764964771,-170.537881031901,0.136,0.6,1,"Borcs7","BLOC-1 related complex subunit 7 [Source:MGI Symbol;Acc:MGI:1913689]"
"1586","ENSMUSG00000062380",0.000970801176064371,531.322363631029,0.455,1,1,"Tubb3","tubulin, beta 3 class III [Source:MGI Symbol;Acc:MGI:107813]"
"1587","ENSMUSG00000062444",0.00651536942607985,135.546524631387,0.182,0.3,1,"Ap3b2","adaptor-related protein complex 3, beta 2 subunit [Source:MGI Symbol;Acc:MGI:1100869]"
"1588","ENSMUSG00000062511",0.00295727054639344,664.973646150934,0.318,1,1,"4930512M02Rik","RIKEN cDNA 4930512M02 gene [Source:MGI Symbol;Acc:MGI:1922360]"
"1589","ENSMUSG00000062590",6.5864379942409e-05,281.235428545256,0.114,0.9,0.131728759884818,"Armc9","armadillo repeat containing 9 [Source:MGI Symbol;Acc:MGI:1926045]"
"1590","ENSMUSG00000062593",5.44747835355958e-13,-7.08911155192222,0,1,1.08949567071192e-09,"Gm49339","predicted gene, 49339 [Source:MGI Symbol;Acc:MGI:6121530]"
"1591","ENSMUSG00000062931",0.761540768167318,6.13234356365464,0.091,0.5,1,"Zfp938","zinc finger protein 938 [Source:MGI Symbol;Acc:MGI:3621440]"
"1592","ENSMUSG00000062960",0.000245332489898584,-51.2215097138962,0.068,0.8,0.490664979797168,"Kdr","kinase insert domain protein receptor [Source:MGI Symbol;Acc:MGI:96683]"
"1593","ENSMUSG00000062963",0.148073405375817,-44.1505333905569,0.159,0.4,1,"Ufc1","ubiquitin-fold modifier conjugating enzyme 1 [Source:MGI Symbol;Acc:MGI:1913405]"
"1594","ENSMUSG00000063019",0.553538695720504,151.918559213793,0.091,0.6,1,"Manbal","mannosidase, beta A, lysosomal-like [Source:MGI Symbol;Acc:MGI:1916411]"
"1595","ENSMUSG00000063229",0.937057723378493,Inf,0.636,0.7,1,"Ldha","lactate dehydrogenase A [Source:MGI Symbol;Acc:MGI:96759]"
"1596","ENSMUSG00000063358",2.23567697165757e-06,140.203696171694,0.136,1,0.00447135394331514,"Mapk1","mitogen-activated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1346858]"
"1597","ENSMUSG00000063382",0.00483501110651309,225.201741306911,0.091,0.3,1,"Bcl9l","B cell CLL/lymphoma 9-like [Source:MGI Symbol;Acc:MGI:1933114]"
"1598","ENSMUSG00000063406",0.308928400743561,-212.701734873443,0.75,1,1,"Tmed5","transmembrane p24 trafficking protein 5 [Source:MGI Symbol;Acc:MGI:1921586]"
"1599","ENSMUSG00000063450",0.00546922611629311,497.855663740864,0.114,0.8,1,"Syne2","spectrin repeat containing, nuclear envelope 2 [Source:MGI Symbol;Acc:MGI:2449316]"
"1600","ENSMUSG00000063558",8.48105537510844e-07,464.798203480627,0.136,1,0.00169621107502169,"Aox1","aldehyde oxidase 1 [Source:MGI Symbol;Acc:MGI:88035]"
"1601","ENSMUSG00000063576",0.000340801874268075,-276.528988893823,0.159,0.2,0.68160374853615,"Klhdc3","kelch domain containing 3 [Source:MGI Symbol;Acc:MGI:2651568]"
"1602","ENSMUSG00000063659",0.00094104825912453,-22.1848969337899,0.25,0.9,1,"Zbtb18","zinc finger and BTB domain containing 18 [Source:MGI Symbol;Acc:MGI:1353609]"
"1603","ENSMUSG00000063730",0.00280416143951483,282.760035461338,0.409,1,1,"Hsd3b2","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2 [Source:MGI Symbol;Acc:MGI:96234]"
"1604","ENSMUSG00000063796",0.000276687788853966,0.834009589982617,0.159,0.2,0.553375577707933,"Slc22a8","solute carrier family 22 (organic anion transporter), member 8 [Source:MGI Symbol;Acc:MGI:1336187]"
"1605","ENSMUSG00000063800",3.03548511337666e-05,Inf,0.318,1,0.0607097022675333,"Prpf38a","PRP38 pre-mRNA processing factor 38 (yeast) domain containing A [Source:MGI Symbol;Acc:MGI:1916962]"
"1606","ENSMUSG00000063856",0.148237622061798,269.084524495953,0.568,1,1,"Gpx1","glutathione peroxidase 1 [Source:MGI Symbol;Acc:MGI:104887]"
"1607","ENSMUSG00000063904",4.59430889306497e-05,Inf,0.114,0.9,0.0918861778612994,"Dpp3","dipeptidylpeptidase 3 [Source:MGI Symbol;Acc:MGI:1922471]"
"1608","ENSMUSG00000064043",0.000135060554700566,Inf,0.227,0.9,0.270121109401132,"Trerf1","transcriptional regulating factor 1 [Source:MGI Symbol;Acc:MGI:2442086]"
"1609","ENSMUSG00000064115",7.49090469825905e-05,Inf,0.341,1,0.149818093965181,"Cadm2","cell adhesion molecule 2 [Source:MGI Symbol;Acc:MGI:2442722]"
"1610","ENSMUSG00000064215",4.3705171701729e-06,642.195981220497,0.136,1,0.00874103434034579,"Ifi27","interferon, alpha-inducible protein 27 [Source:MGI Symbol;Acc:MGI:1277180]"
"1611","ENSMUSG00000064254",2.92963615803646e-06,203.339678116255,0.136,1,0.00585927231607292,"Ethe1","ethylmalonic encephalopathy 1 [Source:MGI Symbol;Acc:MGI:1913321]"
"1612","ENSMUSG00000064326",0.180821361841745,Inf,0.159,0.7,1,"Siva1","SIVA1, apoptosis-inducing factor [Source:MGI Symbol;Acc:MGI:1353606]"
"1613","ENSMUSG00000064351",0.284920414179199,Inf,0.977,1,1,"mt-Co1","mitochondrially encoded cytochrome c oxidase I [Source:MGI Symbol;Acc:MGI:102504]"
"1614","ENSMUSG00000064373",0.000223679407242603,205.802134724949,0.273,0.9,0.447358814485205,"Selenop","selenoprotein P [Source:MGI Symbol;Acc:MGI:894288]"
"1615","ENSMUSG00000065037",0.0023800102608995,Inf,0.432,1,1,"Rn7sk","RNA, 7SK, nuclear [Source:MGI Symbol;Acc:MGI:103186]"
"1616","ENSMUSG00000066148",0.00420149397596967,337.219353159419,0.114,0.8,1,"Prpf4","pre-mRNA processing factor 4 [Source:MGI Symbol;Acc:MGI:1917302]"
"1617","ENSMUSG00000066189",0.00602163115366421,-0.463832467431136,0.068,0.3,1,"Cacng3","calcium channel, voltage-dependent, gamma subunit 3 [Source:MGI Symbol;Acc:MGI:1859165]"
"1618","ENSMUSG00000066233",6.63035114270024e-08,78.9989062833956,0.114,1,0.000132607022854005,"Tmem42","transmembrane protein 42 [Source:MGI Symbol;Acc:MGI:1277176]"
"1619","ENSMUSG00000066392",1.40459058891284e-09,227.192634789062,0.136,0,2.80918117782567e-06,"Nrxn3","neurexin III [Source:MGI Symbol;Acc:MGI:1096389]"
"1620","ENSMUSG00000066406",2.16475094402111e-06,66.0300305136213,0.205,1,0.00432950188804222,"Akap13","A kinase (PRKA) anchor protein 13 [Source:MGI Symbol;Acc:MGI:2676556]"
"1621","ENSMUSG00000066440",8.34323617785818e-05,-93.3762321983379,0.068,0.2,0.166864723557164,"Zfyve26","zinc finger, FYVE domain containing 26 [Source:MGI Symbol;Acc:MGI:1924767]"
"1622","ENSMUSG00000066571",1.24380740561381e-11,-2.86999208904994,0,0.9,2.48761481122763e-08,"4931406P16Rik","RIKEN cDNA 4931406P16 gene [Source:MGI Symbol;Acc:MGI:1924311]"
"1623","ENSMUSG00000066640",2.27135563796969e-05,498.028142221104,0.364,1,0.0454271127593938,"Fbxl18","F-box and leucine-rich repeat protein 18 [Source:MGI Symbol;Acc:MGI:2444450]"
"1624","ENSMUSG00000066877",0.246426922198786,51.140891102198,0.523,0.9,1,"Nck2","non-catalytic region of tyrosine kinase adaptor protein 2 [Source:MGI Symbol;Acc:MGI:1306821]"
"1625","ENSMUSG00000067071",0.000307182204668816,-Inf,0.159,0.2,0.614364409337631,"Hes6","hairy and enhancer of split 6 [Source:MGI Symbol;Acc:MGI:1859852]"
"1626","ENSMUSG00000067367",0.000927037039843154,135.082425909891,0.159,0.9,1,"Lyar","Ly1 antibody reactive clone [Source:MGI Symbol;Acc:MGI:107470]"
"1627","ENSMUSG00000067586",1.77169411932285e-10,166.411394764827,0.045,1,3.54338823864569e-07,"S1pr3","sphingosine-1-phosphate receptor 3 [Source:MGI Symbol;Acc:MGI:1339365]"
"1628","ENSMUSG00000067818",6.82654496227215e-06,Inf,0.182,1,0.0136530899245443,"Myl9","myosin, light polypeptide 9, regulatory [Source:MGI Symbol;Acc:MGI:2138915]"
"1629","ENSMUSG00000067860",4.95003305344497e-10,172.91863316185,0.068,1,9.90006610688994e-07,"Zic3","zinc finger protein of the cerebellum 3 [Source:MGI Symbol;Acc:MGI:106676]"
"1630","ENSMUSG00000067916",0.00511302827510153,-99.2451447388219,0.045,0.3,1,"Zfp991","zinc finger protein 991 [Source:MGI Symbol;Acc:MGI:3701604]"
"1631","ENSMUSG00000068040",0.0430878147568438,425.907683159674,0.205,0.4,1,"Tm9sf4","transmembrane 9 superfamily protein member 4 [Source:MGI Symbol;Acc:MGI:2139220]"
"1632","ENSMUSG00000068205",0.00707264168129119,-78.5032504946993,0.114,0.3,1,"Macrod2","mono-ADP ribosylhydrolase 2 [Source:MGI Symbol;Acc:MGI:1920149]"
"1633","ENSMUSG00000068220",0.00225882939247701,Inf,0.295,1,1,"Lgals1","lectin, galactose binding, soluble 1 [Source:MGI Symbol;Acc:MGI:96777]"
"1634","ENSMUSG00000068267",0.148011917425744,228.091864241292,0.182,0.4,1,"Cenpb","centromere protein B [Source:MGI Symbol;Acc:MGI:88376]"
"1635","ENSMUSG00000068373",5.66346086468681e-08,400.810466052178,0.114,1,0.000113269217293736,"D430041D05Rik","RIKEN cDNA D430041D05 gene [Source:MGI Symbol;Acc:MGI:2181743]"
"1636","ENSMUSG00000068391",6.38708811347515e-07,163.16895470099,0.136,1,0.00127741762269503,"Chrac1","chromatin accessibility complex 1 [Source:MGI Symbol;Acc:MGI:2135796]"
"1637","ENSMUSG00000068479",1.11872014779034e-05,112.389512622435,0.182,1,0.0223744029558068,"Mfap1a","microfibrillar-associated protein 1A [Source:MGI Symbol;Acc:MGI:1914782]"
"1638","ENSMUSG00000068523",0.881405715870223,Inf,0.523,0.7,1,"Gng5","guanine nucleotide binding protein (G protein), gamma 5 [Source:MGI Symbol;Acc:MGI:109164]"
"1639","ENSMUSG00000068696",1.76175449358969e-11,-4.86399935683381,0.023,1,3.52350898717939e-08,"Gpr88","G-protein coupled receptor 88 [Source:MGI Symbol;Acc:MGI:1927653]"
"1640","ENSMUSG00000068742",0.000180867543661209,Inf,0.159,0.2,0.361735087322417,"Cry2","cryptochrome 2 (photolyase-like) [Source:MGI Symbol;Acc:MGI:1270859]"
"1641","ENSMUSG00000068747",0.00023535297762612,Inf,0.386,1,0.470705955252241,"Sort1","sortilin 1 [Source:MGI Symbol;Acc:MGI:1338015]"
"1642","ENSMUSG00000068748",0.00566887360402415,Inf,0.568,1,1,"Ptprz1","protein tyrosine phosphatase, receptor type Z, polypeptide 1 [Source:MGI Symbol;Acc:MGI:97816]"
"1643","ENSMUSG00000068966",0.00403226110274653,164.357656631798,0.091,0.3,1,"Zbtb34","zinc finger and BTB domain containing 34 [Source:MGI Symbol;Acc:MGI:2685195]"
"1644","ENSMUSG00000069237",0.0556735237336665,301.964900059041,0.25,0.4,1,"Fam8a1","family with sequence similarity 8, member A1 [Source:MGI Symbol;Acc:MGI:2145496]"
"1645","ENSMUSG00000069255",1.0365340907686e-05,216.758372275762,0.068,0.9,0.0207306818153721,"Dusp22","dual specificity phosphatase 22 [Source:MGI Symbol;Acc:MGI:1915926]"
"1646","ENSMUSG00000069631",1.40459058891284e-09,26.0396439951877,0.136,0,2.80918117782567e-06,"Strada","STE20-related kinase adaptor alpha [Source:MGI Symbol;Acc:MGI:1919399]"
"1647","ENSMUSG00000069633",1.54478605610048e-08,439.994159617844,0.068,1,3.08957211220095e-05,"Pex11g","peroxisomal biogenesis factor 11 gamma [Source:MGI Symbol;Acc:MGI:1920905]"
"1648","ENSMUSG00000069763",9.53389411780116e-05,307.827265088939,0.205,1,0.190677882356023,"Tmem100","transmembrane protein 100 [Source:MGI Symbol;Acc:MGI:1915138]"
"1649","ENSMUSG00000069793",9.06649253623711e-08,240.09554435496,0.114,1,0.000181329850724742,"Slfn9","schlafen 9 [Source:MGI Symbol;Acc:MGI:2445121]"
"1650","ENSMUSG00000069833",0.00569469137577007,610.241403873034,0.273,0.9,1,"Ahnak","AHNAK nucleoprotein (desmoyokin) [Source:MGI Symbol;Acc:MGI:1316648]"
"1651","ENSMUSG00000069892",0.0264046659238383,117.18067287782,0.364,1,1,"9930111J21Rik2","RIKEN cDNA 9930111J21 gene 2 [Source:MGI Symbol;Acc:MGI:3711310]"
"1652","ENSMUSG00000069895",4.13854386786195e-07,226.197476244459,0.114,0.1,0.00082770877357239,"Atxn1l","ataxin 1-like [Source:MGI Symbol;Acc:MGI:3694797]"
"1653","ENSMUSG00000069917",1.40459058891284e-09,-22.3136452289496,0.136,1,2.80918117782567e-06,"Hba-a2","hemoglobin alpha, adult chain 2 [Source:MGI Symbol;Acc:MGI:96016]"
"1654","ENSMUSG00000069919",5.44747835355958e-13,-23.2101972523996,0,1,1.08949567071192e-09,"Hba-a1","hemoglobin alpha, adult chain 1 [Source:MGI Symbol;Acc:MGI:96015]"
"1655","ENSMUSG00000070047",1.13759539832059e-05,469.207103097509,0.295,1,0.0227519079664119,"Fat1","FAT atypical cadherin 1 [Source:MGI Symbol;Acc:MGI:109168]"
"1656","ENSMUSG00000070306",6.42902480090059e-07,Inf,0.114,1,0.00128580496018012,"Ccdc153","coiled-coil domain containing 153 [Source:MGI Symbol;Acc:MGI:2448587]"
"1657","ENSMUSG00000070348",0.00976407850571402,168.261087672777,0.295,1,1,"Ccnd1","cyclin D1 [Source:MGI Symbol;Acc:MGI:88313]"
"1658","ENSMUSG00000070371",0.141160645356582,-58.0016685689835,0.023,0.4,1,"Prss36","protease, serine 36 [Source:MGI Symbol;Acc:MGI:1924863]"
"1659","ENSMUSG00000070469",7.04600310888647e-08,151.653548792652,0.091,1,0.000140920062177729,"Adamtsl3","ADAMTS-like 3 [Source:MGI Symbol;Acc:MGI:3028499]"
"1660","ENSMUSG00000070495",0.652879832414957,Inf,1,1,1,"Ctcfl","CCCTC-binding factor (zinc finger protein)-like [Source:MGI Symbol;Acc:MGI:3652571]"
"1661","ENSMUSG00000070526",1.82247654195308e-07,323.68452499088,0.091,1,0.000364495308390616,"Peg12","paternally expressed 12 [Source:MGI Symbol;Acc:MGI:1351637]"
"1662","ENSMUSG00000070643",0.00418521840745068,25.0770518599448,0.023,0.3,1,"Sox13","SRY (sex determining region Y)-box 13 [Source:MGI Symbol;Acc:MGI:98361]"
"1663","ENSMUSG00000070737",0.00990723948321633,-63.6533108752286,0.023,0.7,1,"Tmem35b","transmembrane protein 35B [Source:MGI Symbol;Acc:MGI:3758095]"
"1664","ENSMUSG00000070866",5.44747835355958e-13,-2.21582440173418,0,1,1.08949567071192e-09,"Zfp804a","zinc finger protein 804A [Source:MGI Symbol;Acc:MGI:2442949]"
"1665","ENSMUSG00000070880",6.84822398961699e-09,-9.97596214156295,0.091,1,1.3696447979234e-05,"Gad1","glutamate decarboxylase 1 [Source:MGI Symbol;Acc:MGI:95632]"
"1666","ENSMUSG00000070923",1.46679961073534e-06,128.607672299699,0.205,0.1,0.00293359922147068,"Klhl9","kelch-like 9 [Source:MGI Symbol;Acc:MGI:2180122]"
